"","Id","Buoy","UTC","UTCMilliseconds","ClipLength","DIFARBearing","DifarFrequency","SignalAmplitude","DifarGain","Species","TrackedGroup","posixDate","BuoyLat","BuoyLong","BoatLat","BoatLong","RealBearing","Distance","BuoyHeading.y","DifarFixed","CallType","Intensity","MatchedAngles","PlaybackNumber","AngleError","Detected","Time","DifarAdj","AdjError"
"250",1088,"NE","2016-06-07 19:25:15.142",142,1.02381253242493,271,1001.953125,80.3976039473774,0.127887177649379,"tone8","S10",2016-06-07 12:25:15,32.8162747822667,-117.565917324867,32.8197916666667,-117.589418333333,280.103123341826,2.23503607037954,6.5,277.5,"tone","8",NA,"25",9.10312334182606,TRUE,7109.24699997902,282.7,-2.59687665817393
"251",1095,"NE","2016-06-07 19:26:14.193",193,0.724833309650421,266,1171.875,73.1883872966502,0.00204986814598941,"dn5","S10",2016-06-07 12:26:14,32.8161842373999,-117.5658444953,32.819745,-117.58905,280.353718130538,2.20866011109105,6.5,272.5,"dn","5",NA,"26",14.3537181305384,TRUE,7168.29800009727,277.7,2.65371813053838
"252",1099,"NE","2016-06-07 19:26:16.583",583,0.809833347797394,267,1154.296875,76.337434335571,0.00537552135884391,"dn8","S10",2016-06-07 12:26:16,32.8161805727334,-117.565841547633,32.8197433333333,-117.58902,280.371212771264,2.20620740752996,6.5,273.5,"dn","8",NA,"26",13.371212771264,TRUE,7170.68799996376,278.7,1.67121277126404
"253",1103,"NE","2016-06-07 19:26:19.612",612,0.809833347797394,59,873.046875,65.8080268033888,0.000417592531249296,"upX1","S10",2016-06-07 12:26:19,32.8161759282667,-117.565837811867,32.81974,-117.589006666667,280.379143338273,2.20534933506794,6.5,65.5,"upX","1",NA,"26",-138.620856661727,TRUE,7173.71700000763,70.7,-150.320856661727
"254",1106,"NE","2016-06-07 19:26:21.959",959,1.44983327388763,271,802.734375,73.7397678246139,0.00254131801018789,"upX5","S10",2016-06-07 12:26:21,32.8161723295332,-117.565834917233,32.819735,-117.588991666667,280.380452546011,2.20420633882702,6.5,277.5,"upX","5",NA,"26",9.38045254601099,TRUE,7176.0640001297,282.7,-2.319547453989
"255",1110,"NE","2016-06-07 19:26:24.988",988,1.27983331680298,270,802.734375,76.8072544044812,0.0093415486403152,"upX8","S10",2016-06-07 12:26:24,32.8161676850668,-117.565831181467,32.8197266666667,-117.588966666667,280.379256016517,2.20217413275896,6.5,276.5,"upX","8",NA,"26",10.3792560165173,TRUE,7179.09299993515,281.7,-1.32074398348266
"256",1115,"NE","2016-06-07 19:26:30.023",23,0.511812508106232,57,849.609375,67.5627950008566,0.000720732750000013,"upY5","S10",2016-06-07 12:26:30,32.8161599647333,-117.565824971633,32.8197266666667,-117.588936666667,280.411727289696,2.20013628315813,6.5,63.5,"upY","5",NA,"26",-136.588272710304,TRUE,7184.12800002098,68.7,-148.288272710304
"257",1119,"NE","2016-06-07 19:26:32.114",114,0.596833348274231,272,1054.6875,73.0056174298399,0.00183089871527158,"upY8","S10",2016-06-07 12:26:32,32.8161567585332,-117.565822392733,32.8197233333333,-117.588923333333,280.416099330488,2.19914314692153,6.5,278.5,"upY","8",NA,"26",8.41609933048824,TRUE,7186.21900010109,283.7,-3.28390066951175
"258",1124,"NE","2016-06-07 19:26:36.934",934,0.681833326816559,268,826.171875,69.7605731603396,0.00101276652451537,"upZ5","S10",2016-06-07 12:26:36,32.8161493678666,-117.565816448067,32.8197116666667,-117.588883333333,280.418896170313,2.19592099070173,6.5,274.5,"upZ","5",NA,"26",12.4188961703127,TRUE,7191.03900003433,279.7,0.718896170312746
"259",1128,"NE","2016-06-07 19:26:39.282",282,0.767833352088928,264,1013.671875,73.7014677887105,0.00211515344911542,"upZ8","S10",2016-06-07 12:26:39,32.8161457675999,-117.5658135522,32.8197083333333,-117.588871666667,280.423530906332,2.19511846872993,6.5,270.5,"upZ","8",NA,"26",16.4235309063316,TRUE,7193.38700008392,275.7,4.72353090633163
"260",1132,"NE","2016-06-07 19:26:41.756",756,0.937833309173584,266,1001.953125,63.0489361455637,0.00161637207587161,"tone1","S10",2016-06-07 12:26:41,32.8161419741333,-117.565810500933,32.8197083333333,-117.588856666667,280.439664652855,2.19409365858202,6.5,272.5,"tone","1",NA,"26",14.4396646528552,TRUE,7195.86100006104,277.7,2.73966465285525
"261",1134,"NE","2016-06-07 19:26:44.871",871,1.57783329486847,252,1001.953125,71.1418605729717,0.0126591884155071,"tone5","S10",2016-06-07 12:26:44,32.8161371977999,-117.5658066591,32.8197,-117.588826666667,280.441063100426,2.19161325989494,6.5,258.5,"tone","5",NA,"26",28.4410631004263,TRUE,7198.97600007057,263.7,16.7410631004263
"262",1138,"NE","2016-06-07 19:26:47.901",901,0.980833351612091,268,1001.953125,78.2810904849113,0.0913280252050413,"tone8","S10",2016-06-07 12:26:47,32.8161325518,-117.5658029221,32.8196966666667,-117.588813333333,280.449077703724,2.19075570075132,6.5,274.5,"tone","8",NA,"26",12.4490777037238,TRUE,7202.00600004196,279.7,0.749077703723856
"263",1154,"NE","2016-06-07 19:35:35.517",517,0.724833309650421,290,1195.3125,74.8963310215403,0.011356563854573,"dn5","S11",2016-06-07 12:35:35,32.8154026440001,-117.5650739889,32.82409,-117.581876666667,301.605392899282,1.8449816465599,6.5,296.5,"dn","5",NA,"27",11.6053928992824,TRUE,7729.62199997902,301.7,-0.0946071007175533
"264",1158,"NE","2016-06-07 19:35:38.033",33,0.895833313465118,289,1107.421875,77.5285131504416,0.00777702691610047,"dn8","S11",2016-06-07 12:35:38,32.8153992893333,-117.565069879433,32.824085,-117.581865,301.612050048714,1.84428291091198,6.5,295.5,"dn","8",NA,"27",12.6120500487135,TRUE,7732.13800001144,300.7,0.912050048713525
"265",1162,"NE","2016-06-07 19:35:43.624",624,1.15183329582214,290,802.734375,77.2414000583403,0.0107877543523635,"upX5","S11",2016-06-07 12:35:43,32.8153918346666,-117.565060747467,32.8240683333333,-117.581823333333,301.634493049141,1.8411515742334,6.5,296.5,"upX","5",NA,"27",11.6344930491413,TRUE,7737.72900009155,301.7,-0.0655069508586621
"266",1166,"NE","2016-06-07 19:35:46.482",482,1.32183337211609,291,802.734375,80.5032811108639,0.0262142459195604,"upX8","S11",2016-06-07 12:35:46,32.8153880240002,-117.5650560794,32.8240566666667,-117.581795,301.647455634863,1.83880705654445,6.5,297.5,"upX","8",NA,"27",10.6474556348635,TRUE,7740.58699989319,302.7,-1.0525443651365
"267",1170,"NE","2016-06-07 19:35:51.346",346,0.553812503814697,63,820.3125,70.6466696260204,0.00102032391134325,"upY1","S11",2016-06-07 12:35:51,32.8153815386667,-117.565048134867,32.824045,-117.581768333333,301.660787450474,1.83701232234141,6.5,69.5,"upY","1",NA,"27",-121.339212549526,TRUE,7745.4509999752,74.7,-133.039212549526
"268",1174,"NE","2016-06-07 19:35:53.607",607,0.511812508106232,280,814.453125,76.8010623739403,0.00732389116125081,"upY8","S11",2016-06-07 12:35:53,32.8153785240002,-117.5650444419,32.8240366666667,-117.581755,301.65982664916,1.835934472184,6.5,286.5,"upY","8",NA,"27",21.65982664916,TRUE,7747.71199989319,291.7,9.95982664916005
"269",1178,"NE","2016-06-07 19:35:58.301",301,0.681833326816559,290,808.59375,75.6729327443357,0.00904448897342345,"upZ5","S11",2016-06-07 12:35:58,32.8153722653332,-117.565036775033,32.8240183333333,-117.581706666667,301.686462530809,1.83198872020411,6.5,296.5,"upZ","5",NA,"27",11.6864625308089,TRUE,7752.40600013733,301.7,-0.0135374691910783
"270",1182,"NE","2016-06-07 19:36:00.690",690,0.937833309173584,290,808.59375,80.3493297230059,0.0225284895150518,"upZ8","S11",2016-06-07 12:36:00,32.8153690799999,-117.565032873,32.8240116666667,-117.581696666667,301.685515667465,1.83130014895046,6.5,296.5,"upZ","8",NA,"27",11.6855156674654,TRUE,7754.79500007629,301.7,-0.0144843325346073
"271",1186,"NE","2016-06-07 19:36:03.506",506,1.15183329582214,57,984.375,61.9887101698997,0.000360089080750953,"tone1","S11",2016-06-07 12:36:03,32.8153653253333,-117.565028273533,32.824005,-117.58168,301.695432625386,1.830168354169,6.5,63.5,"tone","1",NA,"27",-115.304567374614,TRUE,7757.61100006104,68.7,-127.004567374614
"272",1189,"NE","2016-06-07 19:36:06.449",449,0.895833313465118,295,1001.953125,73.4193378286149,0.0277116275799836,"tone5","S11",2016-06-07 12:36:06,32.8153614013335,-117.565023466634,32.8239933333333,-117.58165,301.711241143236,1.82770898342385,6.5,301.5,"tone","5",NA,"27",6.71124114323578,TRUE,7760.55399990082,306.7,-4.98875885676421
"273",1193,"NE","2016-06-07 19:36:09.949",949,0.681833326816559,293,1001.953125,75.4225279741966,0.0452277556860932,"tone8","S11",2016-06-07 12:36:09,32.8153567346668,-117.565017749967,32.82399,-117.581633333333,301.732075333769,1.82691312100774,6.5,299.5,"tone","8",NA,"27",8.73207533376876,TRUE,7764.05399990082,304.7,-2.96792466623123
"274",1196,"NE","2016-06-07 19:37:08.146",146,0.639833331108093,288,1195.3125,77.2528825777619,0.0210921294275942,"dn5","S11",2016-06-07 12:37:08,32.8152791386668,-117.564922694867,32.823815,-117.581211666667,301.950358970157,1.7952185030103,6.5,294.5,"dn","5",NA,"28",13.950358970157,TRUE,7822.25099992752,299.7,2.25035897015704
"275",1200,"NE","2016-06-07 19:37:10.621",621,0.724833309650421,289,1195.3125,77.272413306832,0.00673392556862261,"dn8","S11",2016-06-07 12:37:10,32.8152758386666,-117.564918652367,32.8238083333333,-117.581185,301.975963442869,1.79322176083133,6.5,295.5,"dn","8",NA,"28",12.9759634428695,TRUE,7824.72600007057,300.7,1.27596344286951
"276",1204,"NE","2016-06-07 19:37:16.125",125,0.980833351612091,294,820.3125,75.108403264199,0.00627941025303114,"upX5","S11",2016-06-07 12:37:16,32.8152685,-117.5649096625,32.8237966666667,-117.58116,301.988243200474,1.79169515022741,6.5,300.5,"upX","5",NA,"28",7.98824320047396,TRUE,7830.23000001907,305.7,-3.71175679952603
"277",1208,"NE","2016-06-07 19:37:19.239",239,0.980833351612091,290,843.75,79.2236358028235,0.0122289046655846,"upX8","S11",2016-06-07 12:37:19,32.8152643479999,-117.5649045763,32.8237833333333,-117.58113,302.000002348236,1.78917634729189,6.5,296.5,"upX","8",NA,"28",12.0000023482358,TRUE,7833.34400010109,301.7,0.300002348235807
"278",1212,"NE","2016-06-07 19:37:24.060",60,0.340833336114883,81,826.171875,70.8785045544123,0.00132979226868926,"upY5","S11",2016-06-07 12:37:24,32.8152579200001,-117.564896702,32.823775,-117.5811,302.029375679682,1.78730560350845,6.5,87.5,"upY","5",NA,"28",-138.970624320318,TRUE,7838.16499996185,92.7,-150.670624320318
"279",1216,"NE","2016-06-07 19:37:26.108",108,0.553812503814697,290,826.171875,72.9134873567041,0.00269070773662917,"upY8","S11",2016-06-07 12:37:26,32.8152551893333,-117.564893356933,32.8237666666667,-117.58108,302.038910873588,1.78565330888692,6.5,296.5,"upY","8",NA,"28",12.0389108735883,TRUE,7840.21300005913,301.7,0.338910873588304
"280",1219,"NE","2016-06-07 19:37:30.758",758,0.895833313465118,285,808.59375,73.3708647689649,0.00189225915906209,"upZ5","S11",2016-06-07 12:37:30,32.8152489893335,-117.564885761933,32.8237483333333,-117.581041666667,302.051118823661,1.78249883253633,6.5,291.5,"upZ","5",NA,"28",17.0511188236608,TRUE,7844.86299991608,296.7,5.35111882366078
"281",1223,"NE","2016-06-07 19:37:33.405",405,0.596833348274231,288,1054.6875,76.9978347667279,0.00471594246177056,"upZ8","S11",2016-06-07 12:37:33,32.81524546,-117.5648814385,32.82374,-117.581021666667,302.061561093504,1.78097125781231,6.5,294.5,"upZ","8",NA,"28",14.0615610935038,TRUE,7847.50999999046,299.7,2.36156109350384
"282",1229,"NE","2016-06-07 19:37:39.549",549,1.06583333015442,317,1001.953125,66.1274539330392,0.00318868156387416,"tone5","S11",2016-06-07 12:37:39,32.815237268,-117.5648714033,32.8237266666667,-117.580983333333,302.091181129494,1.77842119214764,6.5,323.5,"tone","5",NA,"28",-14.9088188705062,TRUE,7853.65400004387,328.7,-26.6088188705062
"283",1232,"NE","2016-06-07 19:37:41.468",468,0.767833352088928,297,1001.953125,67.1964309875749,0.00427162455230302,"tone8","S11",2016-06-07 12:37:41,32.8152347093334,-117.564868268933,32.82372,-117.580966666667,302.10036279144,1.77710503070769,6.5,303.5,"tone","8",NA,"28",5.10036279144003,TRUE,7855.57299995422,308.7,-6.59963720855995
"284",1235,"NE","2016-06-07 19:45:44.753",753,0.895833313465118,330,1054.6875,74.9227248436685,0.00274053213340492,"dn5","S12",2016-06-07 12:45:44,32.8144763622666,-117.564257788167,32.832815,-117.576061666667,331.594395268399,2.31472358255958,6.5,336.5,"dn","5",NA,"29",1.5943952683989,TRUE,8338.85800004005,341.7,-10.1056047316011
"285",1238,"NE","2016-06-07 19:45:47.356",356,0.724833309650421,324,1195.3125,79.9402847540224,0.0224170957836915,"dn8","S12",2016-06-07 12:45:47,32.8144725445334,-117.564254751333,32.8328183333333,-117.576046666667,331.628038893556,2.31488587962373,6.5,330.5,"dn","8",NA,"29",7.62803889355615,TRUE,8341.46099996567,335.7,-4.07196110644384
"286",1241,"NE","2016-06-07 19:45:53.073",73,1.06583333015442,328,1177.734375,72.9693547123575,0.00173981541825983,"upX5","S12",2016-06-07 12:45:53,32.8144641596001,-117.5642480815,32.83284,-117.576005,331.73831368383,2.3162562211801,6.5,334.5,"upX","5",NA,"29",3.73831368382952,TRUE,8347.1779999733,339.7,-7.96168631617047
"287",1244,"NE","2016-06-07 19:45:55.890",890,1.06583333015442,330,966.796875,79.7441886680346,0.0132786066042023,"upX8","S12",2016-06-07 12:45:55,32.8144600280002,-117.564244795,32.8328483333333,-117.575993333333,331.771543743537,2.31709988777634,6.5,336.5,"upX","8",NA,"29",1.7715437435366,TRUE,8349.99499988556,341.7,-9.92845625646339
"288",1247,"NE","2016-06-07 19:46:02.717",717,0.681833326816559,355,826.171875,71.6241844738516,0.00110585623806516,"upY8","S12",2016-06-07 12:46:02,32.8144500150667,-117.564236830167,32.8328633333333,-117.575943333333,331.889420959906,2.31767738553486,6.5,361.5,"upY","8",NA,"29",-23.1105790400944,TRUE,8356.8220000267,6.69999999999999,-34.8105790400944
"289",1250,"NE","2016-06-07 19:46:07.495",495,0.724833309650421,341,808.59375,72.3149337343776,0.00236771039425095,"upZ5","S12",2016-06-07 12:46:07,32.8144430073335,-117.564231255833,32.832875,-117.57591,331.97001200917,2.31827502416791,6.5,347.5,"upZ","5",NA,"29",-9.02998799083025,TRUE,8361.59999990463,352.7,-20.7299879908302
"290",1254,"NE","2016-06-07 19:46:10.012",12,0.852833330631256,329,908.203125,77.96181135949,0.00562921091722252,"upZ8","S12",2016-06-07 12:46:10,32.8144393157332,-117.564228319333,32.832875,-117.5759,331.989145325858,2.31832414945901,6.5,335.5,"upZ","8",NA,"29",2.98914532585832,TRUE,8364.117000103,340.7,-8.71085467414167
"291",1258,"NE","2016-06-07 19:46:15.729",729,0.724833309650421,320,1001.953125,77.6407100920526,0.0804987905888477,"tone5","S12",2016-06-07 12:46:15,32.8144309307999,-117.5642216495,32.8328833333333,-117.57586,332.078518560069,2.31849078608377,6.5,326.5,"tone","5",NA,"29",12.078518560069,TRUE,8369.83400011063,331.7,0.378518560068983
"292",1262,"NE","2016-06-07 19:46:18.674",674,0.767833352088928,322,1001.953125,80.1021313288414,0.110403127333668,"tone8","S12",2016-06-07 12:46:18,32.8144266114666,-117.564218213667,32.8328916666667,-117.575828333333,332.152275252915,2.31848865863155,6.5,328.5,"tone","8",NA,"29",10.1522752529149,TRUE,8372.77900004387,333.7,-1.54772474708506
"293",1266,"NE","2016-06-07 19:47:16.188",188,0.809833347797394,327,1195.3125,75.6957745053715,0.0105253932995644,"dn5","S12",2016-06-07 12:47:16,32.8143422576001,-117.564151114,32.8329283333333,-117.575425,332.993625567448,2.3158309410136,6.5,333.5,"dn","5",NA,"30",5.99362556744796,TRUE,8430.29299998283,338.7,-5.70637443255202
"294",1269,"NE","2016-06-07 19:47:18.620",620,0.937833309173584,325,1195.3125,79.6254612196817,0.0203720977197576,"dn8","S12",2016-06-07 12:47:18,32.8143386906668,-117.564148276667,32.8329266666667,-117.575393333333,333.055295688099,2.31478928892194,6.5,331.5,"dn","8",NA,"30",8.05529568809919,TRUE,8432.72499990463,336.7,-3.6447043119008
"295",1272,"NE","2016-06-07 19:47:24.338",338,1.02381253242493,326,937.5,73.5913741205862,0.00183655875177324,"upX5","S12",2016-06-07 12:47:24,32.8143303042666,-117.564141605667,32.8329233333333,-117.575351666667,333.133642041434,2.31379990179758,6.5,332.5,"upX","5",NA,"30",7.13364204143448,TRUE,8438.4430000782,337.7,-4.5663579585655
"296",1275,"NE","2016-06-07 19:47:27.111",111,1.10883331298828,325,802.734375,77.9950232082822,0.0121258097979813,"upX8","S12",2016-06-07 12:47:27,32.8143262371999,-117.5641383705,32.8329216666667,-117.575333333333,333.167736801156,2.31339618201185,6.5,331.5,"upX","8",NA,"30",8.16773680115631,TRUE,8441.21600008011,336.7,-3.53226319884368
"297",1279,"NE","2016-06-07 19:47:39.100",100,0.553812503814697,331,914.0625,70.9226835787842,0.00118493078464914,"upZ5","S12",2016-06-07 12:47:39,32.8143086533335,-117.564124383333,32.832915,-117.575238333333,333.348458235179,2.31104964596539,6.5,337.5,"upZ","5",NA,"30",2.34845823517918,TRUE,8453.20499992371,342.7,-9.35154176482081
"298",1281,"NE","2016-06-07 19:47:41.405",405,0.852833330631256,322,878.90625,77.7823761310788,0.00729563751868149,"upZ8","S12",2016-06-07 12:47:41,32.8143052726667,-117.564121694167,32.8329116666667,-117.575226666667,333.367072342205,2.31067592023723,6.5,328.5,"upZ","8",NA,"30",11.3670723422053,TRUE,8455.50999999046,333.7,-0.332927657794642
"299",1284,"NE","2016-06-07 19:47:47.250",250,1.06583333015442,337,1001.953125,68.6914325498983,0.0046217008932138,"tone5","S12",2016-06-07 12:47:47,32.8142967,-117.564114875,32.83291,-117.575176666667,333.464910067455,2.309543661759,6.5,343.5,"tone","5",NA,"30",-3.53508993254474,TRUE,8461.35500001907,348.7,-15.2350899325447
"300",1288,"NE","2016-06-07 19:47:50.108",108,1.7058333158493,328,1001.953125,70.9534892638994,0.0122439310999343,"tone8","S12",2016-06-07 12:47:50,32.8142925082666,-117.564111540667,32.832905,-117.575163333333,333.484617648778,2.30904378425331,6.5,334.5,"tone","8",NA,"30",5.484617648778,TRUE,8464.21300005913,339.7,-6.21538235122199
"301",16,"SW","2016-06-07 17:26:46.237",237,0.511812508106232,32,1183.59375,63.424329285302,0.000343105980159066,"dn1","S1",2016-06-07 10:26:46,32.8082666805333,-117.5973656341,32.8184,-117.589331666667,33.6742877090639,1.35240167270665,3.5,35.5,"dn","1","15                                                                              ","1",1.67428770906395,TRUE,0.342000007629395,43.7,-10.025712290936
"302",20,"SW","2016-06-07 17:26:48.712",712,0.425833344459534,26,1189.453125,76.3329666549252,0.0141517020375262,"dn5","S1",2016-06-07 10:26:48,32.8082640405334,-117.5973639016,32.8184,-117.58931,33.7329406083229,1.35368424385978,3.5,29.5,"dn","5","19                                                                              ","1",7.73294060832291,TRUE,2.81699991226196,37.7,-3.96705939167708
"303",24,"SW","2016-06-07 17:26:51.143",143,0.511812508106232,27,1195.3125,78.4329628474628,0.0327902070327164,"dn8","S1",2016-06-07 10:26:51,32.8082614474665,-117.5973621999,32.8183983333333,-117.589286666667,33.8015275101097,1.35489926951607,3.5,30.5,"dn","8","23                                                                              ","1",6.80152751010968,TRUE,5.2480001449585,38.7,-4.89847248989031
"304",28,"SW","2016-06-07 17:26:54.043",43,0.511812508106232,41,960.9375,62.6912822761975,0.000136745712659852,"upX1","S1",2016-06-07 10:26:54,32.8082583541334,-117.5973601699,32.8183983333333,-117.589286666667,33.7867892033446,1.35507784816884,3.5,44.5,"upX","1","27                                                                              ","1",-7.2132107966554,TRUE,8.14800000190735,52.7,-18.9132107966554
"305",32,"SW","2016-06-07 17:26:56.860",860,0.511812508106232,27,878.90625,67.0653396500641,0.00109632539335124,"upX5","S1",2016-06-07 10:26:56,32.8082553493332,-117.597358198,32.818395,-117.589258333333,33.8740235684178,1.35642666112797,3.5,30.5,"upX","5","31                                                                              ","1",6.87402356841778,TRUE,10.9650001525879,38.7,-4.82597643158221
"306",36,"SW","2016-06-07 17:26:59.547",547,0.511812508106232,27,802.734375,68.3900320291302,0.00255580219900481,"upX8","S1",2016-06-07 10:26:59,32.8082524832001,-117.5973563171,32.8183916666667,-117.589241666667,33.9236174751442,1.35715858024656,3.5,30.5,"upX","8","35                                                                              ","1",6.92361747514423,TRUE,13.6519999504089,38.7,-4.77638252485576
"307",42,"SW","2016-06-07 17:27:04.497",497,0.425833344459534,30,1001.953125,68.0356030802805,0.000474562258778534,"upY5","S1",2016-06-07 10:27:04,32.8082472032,-117.5973528521,32.8183816666667,-117.589201666667,34.055284568324,1.35864436026704,3.5,33.5,"upY","5","41                                                                              ","1",4.055284568324,TRUE,18.6019999980927,41.7,-7.64471543167599
"308",46,"SW","2016-06-07 17:27:06.631",631,0.340833336114883,16,826.171875,68.3197662898002,0.000583971619109347,"upY8","S1",2016-06-07 10:27:06,32.8082449269333,-117.5973513583,32.8183816666667,-117.589195,34.066179062077,1.35912539968174,3.5,19.5,"upY","8","45                                                                              ","1",18.066179062077,TRUE,20.7360000610352,27.7,6.36617906207703
"309",50,"SW","2016-06-07 17:27:08.978",978,0.468833327293396,44,1031.25,62.5090011805578,9.72823111091015e-05,"upZ1","S1",2016-06-07 10:27:08,32.8082424234667,-117.5973497154,32.81838,-117.589181666667,34.1020709970016,1.35981772492224,3.5,47.5,"upZ","1",NA,"1",-9.89792900299841,TRUE,23.0829999446869,55.7,-21.5979290029984
"310",54,"SW","2016-06-07 17:27:11.325",325,0.511812508106232,26,914.0625,68.7770986391722,0.000942683282636748,"upZ5","S1",2016-06-07 10:27:11,32.8082399199999,-117.5973480725,32.8183783333333,-117.589163333333,34.1541903681836,1.36077428480009,3.5,29.5,"upZ","5","53                                                                              ","1",8.15419036818361,TRUE,25.4300000667572,37.7,-3.54580963181638
"311",58,"SW","2016-06-07 17:27:13.842",842,0.511812508106232,26,925.78125,72.6782842735332,0.00220782830978086,"upZ8","S1",2016-06-07 10:27:13,32.8082372352,-117.5973463106,32.818375,-117.589153333333,34.1826776818122,1.3611496074601,3.5,29.5,"upZ","8","57                                                                              ","1",8.18267768181221,TRUE,27.9470000267029,37.7,-3.51732231818778
"312",62,"SW","2016-06-07 17:27:16.572",572,0.895833313465118,28,1001.953125,63.98331055036,0.00299464516265629,"tone1","S1",2016-06-07 10:27:16,32.8082343232,-117.5973443996,32.8183733333333,-117.58914,34.2165135218237,1.36186691119275,3.5,31.5,"tone","1","61                                                                              ","1",6.21651352182374,TRUE,30.6770000457764,39.7,-5.48348647817625
"313",66,"SW","2016-06-07 17:27:19.431",431,0.767833352088928,29,1001.953125,74.6622070588518,0.0504249933438869,"tone5","S1",2016-06-07 10:27:19,32.8082312736,-117.5973423983,32.8183716666667,-117.589121666667,34.2658768363594,1.36285696561291,3.5,32.5,"tone","5","65                                                                              ","1",5.26587683635944,TRUE,33.5360000133514,40.7,-6.43412316364055
"314",70,"SW","2016-06-07 17:27:22.460",460,1.06583333015442,28,1001.953125,78.5206521817981,0.114208294212456,"tone8","S1",2016-06-07 10:27:22,32.8082280426666,-117.597340278,32.8183683333333,-117.589096666667,34.3402781465156,1.3640591448059,3.5,31.5,"tone","8","69                                                                              ","1",6.34027814651557,TRUE,36.5650000572205,39.7,-5.35972185348442
"315",76,"SW","2016-06-07 17:29:10.918",918,0.425833344459534,30,1189.453125,64.4510330767601,0.000690615515035752,"dn1","S1",2016-06-07 10:29:10,32.8081123541333,-117.5972643574,32.8182933333333,-117.588501666667,35.8781651803236,1.39579671491889,3.5,33.5,"dn","1","75                                                                              ","2",5.87816518032361,TRUE,145.023000001907,41.7,-5.82183481967638
"316",79,"SW","2016-06-07 17:29:13.437",437,0.468833327293396,30,1189.453125,75.3705799386036,0.00872226375218236,"dn5","S1",2016-06-07 10:29:13,32.8081096672,-117.5972625941,32.8182916666667,-117.588495,35.8906598455993,1.39615826149124,3.5,33.5,"dn","5","78                                                                              ","2",5.89065984559932,TRUE,147.542000055313,41.7,-5.80934015440067
"317",82,"SW","2016-06-07 17:29:15.911",911,0.468833327293396,29,1195.3125,79.7664974626441,0.0458041701602428,"dn8","S1",2016-06-07 10:29:15,32.8081070282666,-117.5972608623,32.8182916666667,-117.588476666667,35.9350936173893,1.39730972722426,3.5,32.5,"dn","8","81                                                                              ","2",6.93509361738927,TRUE,150.016000032425,40.7,-4.76490638261072
"318",85,"SW","2016-06-07 17:29:18.855",855,0.596833348274231,35,1019.53125,64.3546434817177,0.000145337850861105,"upX1","S1",2016-06-07 10:29:18,32.808103888,-117.5972588015,32.8182883333333,-117.588455,35.9963269279719,1.39837419310296,3.5,38.5,"upX","1","84                                                                              ","2",0.99632692797195,TRUE,152.960000038147,46.7,-10.703673072028
"319",88,"SW","2016-06-07 17:29:21.458",458,0.596833348274231,30,861.328125,65.4288831099229,0.000672632406659235,"upX5","S1",2016-06-07 10:29:21,32.8081011114667,-117.5972569794,32.8182866666667,-117.588445,36.0186558955844,1.39892527248377,3.5,33.5,"upX","5","87                                                                              ","2",6.0186558955844,TRUE,155.56299996376,41.7,-5.68134410441559
"320",91,"SW","2016-06-07 17:29:24.445",445,0.468833327293396,26,808.59375,67.7047434663878,0.00227580397247701,"upX8","S1",2016-06-07 10:29:24,32.8080979253334,-117.5972548885,32.818285,-117.58842,36.0853679944262,1.40032791306832,3.5,29.5,"upX","8","90                                                                              ","2",10.0853679944262,TRUE,158.549999952316,37.7,-1.61463200557381
"321",96,"SW","2016-06-07 17:29:29.350",350,0.468833327293396,33,1142.578125,67.9937285911204,0.000434453100865478,"upY5","S1",2016-06-07 10:29:29,32.8080926933334,-117.597251455,32.818285,-117.588403333333,36.1121851761641,1.40152843343319,3.5,36.5,"upY","5","95                                                                              ","2",3.11218517616408,TRUE,163.454999923706,44.7,-8.58781482383591
"322",99,"SW","2016-06-07 17:29:31.314",314,0.383833318948746,10,820.3125,66.4539870663098,0.000476416675276024,"upY8","S1",2016-06-07 10:29:31,32.8080905983999,-117.5972500802,32.8182816666667,-117.588381666667,36.1780128369124,1.40254213836384,3.5,13.5,"upY","8","98                                                                              ","2",26.1780128369124,TRUE,165.419000148773,21.7,14.4780128369124
"323",102,"SW","2016-06-07 17:29:33.702",702,0.553812503814697,37,1107.421875,63.5135138023451,0.000103015039731495,"upZ1","S1",2016-06-07 10:29:33,32.8080880511998,-117.5972484086,32.8182816666667,-117.588381666667,36.1660451818518,1.40267711183147,3.5,40.5,"upZ","1","101                                                                             ","2",-0.833954818148186,TRUE,167.807000160217,48.7,-12.5339548181482
"324",105,"SW","2016-06-07 17:29:36.135",135,0.468833327293396,28,943.359375,70.6968919216778,0.00194650502539982,"upZ5","S1",2016-06-07 10:29:36,32.808085456,-117.5972467055,32.8182783333333,-117.588358333333,36.2345531652794,1.40381132750062,3.5,31.5,"upZ","5","104                                                                             ","2",8.23455316527941,TRUE,170.240000009537,39.7,-3.46544683472058
"325",108,"SW","2016-06-07 17:29:38.610",610,0.425833344459534,26,890.625,70.5563728885598,0.00208202590582491,"upZ8","S1",2016-06-07 10:29:38,32.8080828159999,-117.597244973,32.8182783333333,-117.588336666667,36.2886879666883,1.40515466028596,3.5,29.5,"upZ","8","107                                                                             ","2",10.2886879666883,TRUE,172.715000152588,37.7,-1.41131203331167
